"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.07580617,0.07832456,0.06635031,0.09234931,0.14136367,0.02861738,0.09915816,0.05721697,0.03861172,0.13276376,0.0978639,0.09924796,0.08953032,0.0868466,0.09850294,0.0980571,0.10840191,0.099441,0.10598583,0.08088344,0.08083322,0.07776455,0.07968012,0.07816848,0.07815459,0.07669654,0.11468868,0.0002058,0.08502413,0.08354659,0.07628403,0.05689289,0.00223198,0.05482266,0.09002839,0.1012136,0.10214173,0.09338209,0.14739739,0.07509829,0.0725861,0.07644649,0.12063663,0.15082714,0.18773525,0.06584328,0.13309541,0.10309746,0.09803399,0.06868368,0.05105384,0.06318254,0.11142518,0.07240992,0.10836372,0.0931469,0.04339455,0.04692668,0.04967732,0.08986626,0.12211668,0.05479079,0.05350146,0.03375286,0.016486,0.07358333,0.07119996,0.09894253,0.05484941,0.10966878,0.11583134,0.11479591,0.04860852,0.1018942,0.10309685,0.06560191
0.06851235,0.07590365,0.06132844,0.09130507,0.13704744,0.02331676,0.0917921,0.05340264,0.03590662,0.12649721,0.08768769,0.09379283,0.07306711,0.08604669,0.09753985,0.08184159,0.10280119,0.09703462,0.09801577,0.07459611,0.07063615,0.06764884,0.06825601,0.0767545,0.07833505,0.07371731,0.10615251,0.00024399,0.08270987,0.08292083,0.07421693,0.05491266,0.00218118,0.05428387,0.09171723,0.09937897,0.09801866,0.08557802,0.13529353,0.07191475,0.07333477,0.07280031,0.11566683,0.14454855,0.1796868,0.06768544,0.13534646,0.09999679,0.09490361,0.06626527,0.04840004,0.06214278,0.10440841,0.06627812,0.1003552,0.08756387,0.04245345,0.04554329,0.04772684,0.0862906,0.11523087,0.05265224,0.05074675,0.03610385,0.01710987,0.07020612,0.07082567,0.09163234,0.04854373,0.10771556,0.1130617,0.11039644,0.04685004,0.10320295,0.10214819,0.06242874
0.06683635,0.07512287,0.06288284,0.08967046,0.14734298,0.02531523,0.09467431,0.05394879,0.03661886,0.13468147,0.09012003,0.09560356,0.07767091,0.08182574,0.09259275,0.09230206,0.11077669,0.0936613,0.09469133,0.07294966,0.07615054,0.0713861,0.07305301,0.07642747,0.07565757,0.0728148,0.10672223,0.00030069,0.08540011,0.08764155,0.07106778,0.05196435,0.00232232,0.05014819,0.08423219,0.097887,0.09722281,0.08414293,0.14755732,0.07065785,0.06418162,0.07313745,0.11529304,0.15101076,0.18518894,0.06845821,0.14152052,0.09996412,0.09240537,0.06566085,0.04891287,0.06240236,0.09923027,0.06561873,0.09330682,0.09309133,0.03923899,0.04488487,0.04778362,0.08730507,0.1187465,0.05867819,0.05372268,0.03702679,0.017837,0.06767158,0.07355159,0.09192116,0.05086923,0.10490727,0.11040471,0.10964804,0.04677148,0.09977168,0.09956641,0.06467952
0.07570146,0.08074906,0.06553077,0.09319991,0.14302218,0.02392367,0.09607727,0.05654005,0.03525381,0.13743147,0.09204805,0.1011947,0.07869193,0.08984581,0.09298899,0.08636227,0.10780756,0.09307932,0.10133332,0.07755531,0.08031632,0.07615772,0.07522739,0.07826863,0.08191968,0.07501578,0.10853284,0.00028187,0.08797717,0.09080512,0.07797348,0.05945109,0.00294854,0.05341918,0.09589965,0.10224625,0.10104864,0.08509946,0.14784095,0.07607812,0.07060096,0.07872268,0.12025064,0.15272071,0.19296656,0.06566166,0.13370145,0.10138978,0.09176677,0.07116392,0.05335174,0.06920216,0.1059855,0.07238963,0.10263319,0.0940068,0.04422902,0.04772171,0.04956347,0.09192068,0.12154054,0.06042033,0.05714826,0.03370667,0.01782006,0.07189621,0.07779178,0.09041833,0.05716817,0.10826305,0.11638182,0.1173471,0.05157669,0.09951552,0.10357974,0.06277757
0.07610426,0.08212212,0.06675707,0.08809365,0.14343174,0.02748765,0.09669308,0.05874313,0.03890121,0.13424624,0.09913689,0.10187547,0.07972043,0.09108773,0.09819419,0.08861177,0.10760296,0.09894679,0.10340451,0.07891282,0.07477116,0.0704132,0.07061285,0.08086791,0.08167142,0.07859359,0.11838213,0.00030189,0.08871588,0.08881918,0.08014619,0.06014389,0.00251852,0.05418282,0.09343744,0.104238,0.10062847,0.0895353,0.14771803,0.07116717,0.07415294,0.07475426,0.11635354,0.15328087,0.19047463,0.07677822,0.13281721,0.10346137,0.10203074,0.07262763,0.05528232,0.06855972,0.10787504,0.07664175,0.10438189,0.08873798,0.04408207,0.04898398,0.05400056,0.09292296,0.12420019,0.06028027,0.05677509,0.03437133,0.02014414,0.07715587,0.08007807,0.09845922,0.06107243,0.10396973,0.11143302,0.11113209,0.04614534,0.09880725,0.10468673,0.06522699
0.07211916,0.07651007,0.06783743,0.09620737,0.14257261,0.02804163,0.09865882,0.05369721,0.04169269,0.13241216,0.09219263,0.09944841,0.07864383,0.08741938,0.09484408,0.08544776,0.10699704,0.09578578,0.09934539,0.07990326,0.07478718,0.07082457,0.07252577,0.08054429,0.07939439,0.07822421,0.11487366,0.00028187,0.08555426,0.08154154,0.07705305,0.05821165,0.00266983,0.05860892,0.09333734,0.1057443,0.10576701,0.09256688,0.1462012,0.07419255,0.07202353,0.0764916,0.11891362,0.15367267,0.19013457,0.07450425,0.13482257,0.10352223,0.09652577,0.06966518,0.05294333,0.06737742,0.11012769,0.07707307,0.10619691,0.09372147,0.04214534,0.04716628,0.05146871,0.09069044,0.11786823,0.0533531,0.05346225,0.03671271,0.02051643,0.07311247,0.0721519,0.10260837,0.05443279,0.10663494,0.11450807,0.11282366,0.04942742,0.0959359,0.11373348,0.06167206
0.074289,0.08181973,0.06302413,0.09137233,0.14196435,0.0261945,0.09675667,0.05731632,0.03716508,0.1360394,0.09038202,0.09947864,0.08302859,0.08783342,0.10182373,0.0927367,0.10835812,0.09814005,0.10126527,0.07775375,0.08052208,0.07699691,0.07809785,0.07579931,0.07702662,0.07615259,0.11009073,0.00016728,0.08781197,0.08407318,0.07761998,0.05898489,0.00250409,0.05259851,0.09190181,0.09792156,0.09770715,0.08558934,0.14620996,0.0742637,0.07300275,0.07535391,0.11850374,0.14956973,0.1866641,0.07095206,0.13539155,0.10486461,0.09762994,0.07353104,0.05521121,0.06890169,0.10631831,0.0715584,0.10288263,0.09029004,0.04298057,0.04881678,0.05208104,0.09107082,0.12229954,0.05804905,0.05421781,0.03612491,0.0186114,0.07415219,0.07633037,0.09203883,0.05628232,0.10672096,0.11513013,0.11388179,0.0488368,0.10336701,0.10306242,0.06612096
0.07677277,0.0805554,0.06919999,0.09287283,0.13873649,0.02322819,0.09919078,0.05645404,0.03686606,0.1320872,0.09829805,0.09632448,0.0781445,0.09012577,0.09999099,0.08686886,0.11010121,0.1016613,0.1051632,0.0827419,0.07706682,0.07252027,0.07323019,0.07738282,0.07602627,0.07167712,0.1200991,0.00024399,0.08312223,0.08627728,0.07442041,0.05584689,0.00236387,0.05444804,0.09760536,0.10393585,0.09961112,0.08976952,0.14598574,0.07412228,0.07254278,0.07635139,0.12040191,0.15002778,0.18657758,0.07710446,0.13427844,0.10434546,0.09905489,0.06686186,0.05024864,0.0658122,0.10837036,0.08006262,0.10286042,0.09241337,0.04449293,0.04938603,0.0534366,0.0989413,0.12545945,0.05707207,0.05202634,0.0397437,0.01989445,0.07144063,0.07523915,0.09507482,0.05800431,0.10689328,0.11304488,0.11151552,0.04871972,0.09829861,0.10202406,0.06269626
0.06977453,0.07548925,0.06715787,0.09112023,0.1417566,0.02441216,0.09708985,0.05658262,0.03598574,0.13451351,0.09406042,0.09907952,0.07858258,0.08301898,0.09452028,0.08871095,0.10586706,0.09640244,0.0973431,0.07456112,0.07501117,0.07004604,0.07232208,0.07648048,0.07808144,0.07474954,0.1125391,0.0001962,0.08463387,0.08553152,0.07361472,0.05600576,0.00197949,0.05272231,0.08616127,0.10190469,0.09981012,0.08501981,0.14536047,0.07198234,0.065759,0.07615054,0.11880585,0.15101726,0.18572411,0.06623334,0.13447091,0.10066563,0.09355995,0.06537321,0.04993678,0.06440424,0.10288063,0.0777017,0.09547724,0.0912936,0.04415615,0.04918755,0.05293193,0.09118555,0.11916692,0.05756953,0.05503182,0.03186618,0.01736292,0.06902293,0.0664647,0.09321296,0.05112709,0.10437468,0.1142603,0.11118229,0.04630189,0.10225665,0.10214766,0.05936912
0.06781818,0.07642647,0.06634409,0.09383094,0.14053212,0.02693169,0.09266457,0.05598699,0.04042017,0.13824925,0.10132323,0.10462078,0.07922073,0.08610847,0.09640264,0.09178342,0.10528128,0.09788072,0.09792183,0.07497609,0.078002,0.07335967,0.07695575,0.07882257,0.0784136,0.074999,0.1217897,0.00017694,0.08185697,0.07995896,0.07388387,0.05475491,0.00266417,0.05152476,0.09133813,0.0993129,0.10394169,0.08899971,0.14341717,0.07380881,0.06637213,0.07761998,0.12025526,0.15519423,0.18901877,0.07450449,0.13285762,0.10674754,0.10354739,0.06430955,0.04671647,0.06297008,0.10491891,0.07629549,0.09947051,0.09049305,0.04339314,0.0477628,0.05194033,0.08910106,0.12303307,0.05672047,0.05351752,0.0388868,0.0199067,0.06922422,0.07509885,0.09834118,0.05394906,0.10787763,0.11193392,0.10915139,0.04674193,0.10458795,0.09919504,0.06238975
0.07190595,0.07493693,0.06459624,0.09168012,0.14567799,0.02608785,0.09503019,0.05673424,0.03758758,0.13140917,0.09247222,0.0985976,0.07721793,0.08698217,0.09627063,0.08738578,0.10696296,0.09496095,0.10345029,0.07675867,0.07654173,0.0725137,0.07422799,0.08325004,0.08366726,0.07959478,0.10798429,0.00035667,0.08813589,0.08421196,0.07326927,0.05578554,0.00225505,0.05372188,0.09170915,0.10111055,0.09892924,0.08673448,0.15083608,0.0745149,0.07993905,0.0777582,0.11679279,0.14964288,0.19191751,0.07065841,0.13243387,0.10356757,0.09737713,0.06880311,0.0516595,0.06761737,0.10734766,0.07144183,0.10188605,0.09180772,0.04301978,0.04753464,0.05142627,0.08733658,0.12162799,0.05365762,0.05540064,0.03632632,0.01815315,0.07074666,0.06827298,0.09538289,0.05017273,0.10717669,0.11317093,0.11455391,0.05147547,0.1053634,0.10378449,0.06259418
0.07201586,0.07858863,0.06579664,0.08995627,0.136613,0.02559035,0.09491466,0.05795295,0.03615291,0.13541045,0.09354329,0.09991967,0.0703375,0.0861578,0.09937201,0.08646526,0.10682939,0.09975592,0.09614325,0.08059403,0.06844524,0.06529905,0.06653332,0.07655631,0.07651552,0.07503467,0.11037594,0.00026297,0.08214931,0.08125469,0.07460436,0.05837502,0.00233798,0.05203122,0.09239844,0.10054646,0.09360897,0.08292363,0.1380888,0.06658194,0.06664164,0.06706563,0.1132635,0.14654555,0.1862098,0.06914178,0.13074975,0.10262663,0.09362001,0.06786105,0.05157188,0.06269113,0.10679318,0.07131708,0.10094886,0.08710141,0.04306543,0.04856292,0.05117481,0.08754345,0.11880805,0.05394895,0.05012788,0.03209184,0.01979624,0.07107266,0.07232797,0.09131202,0.05433029,0.10510101,0.11026543,0.10896007,0.04427351,0.09895139,0.10200792,0.06206526
0.07420777,0.08077853,0.06770194,0.09097216,0.14040324,0.02637738,0.09530474,0.05796981,0.03885886,0.12996132,0.09473985,0.09595351,0.08043923,0.08572797,0.09945921,0.08872488,0.10706771,0.09937714,0.09917829,0.07593738,0.07870715,0.07494659,0.07557236,0.07540725,0.07583422,0.07598878,0.11340957,0.0002058,0.08631607,0.08321421,0.07053053,0.05412804,0.00237869,0.0563891,0.09100825,0.10088247,0.10160396,0.08742086,0.14111055,0.07301701,0.07012363,0.07564924,0.11567999,0.14894318,0.18892972,0.07455455,0.13545321,0.10323354,0.10014646,0.06758189,0.05038939,0.06724709,0.10179691,0.07819419,0.10040351,0.09017937,0.04643018,0.05080581,0.05322634,0.09225061,0.12263319,0.05445036,0.0554532,0.03378898,0.01801913,0.07045269,0.07430535,0.09239139,0.05272889,0.10683995,0.11354129,0.11225216,0.04630061,0.10404805,0.10461573,0.06546146
0.06812312,0.07624488,0.064406,0.09252753,0.1436561,0.02247752,0.09192167,0.05131202,0.03676841,0.12903768,0.09405845,0.09837754,0.07439999,0.08793593,0.09927679,0.08603548,0.09851576,0.09619995,0.09142502,0.07339864,0.07249554,0.06879616,0.06934034,0.07576292,0.07633069,0.07201152,0.11191187,0.00030069,0.07861613,0.08167967,0.06746346,0.05063928,0.00225625,0.0494611,0.08413204,0.09439916,0.09506863,0.08151863,0.13808284,0.068486,0.06999063,0.06841817,0.11718294,0.15142117,0.18679896,0.06930682,0.13173012,0.10134365,0.10033457,0.06079275,0.04505161,0.06101012,0.09716628,0.06628604,0.09277914,0.09499383,0.04202281,0.04558174,0.0490386,0.08470274,0.11862093,0.05202803,0.05061666,0.03184263,0.01628605,0.06352016,0.06676588,0.08730682,0.05066442,0.10391636,0.10966686,0.10763434,0.04355555,0.10359519,0.10119999,0.05859796
0.07258154,0.07609033,0.06318382,0.08922523,0.13742847,0.02412428,0.0985483,0.06192829,0.04081056,0.13117893,0.09159155,0.0978114,0.08402366,0.08290995,0.09532363,0.09285396,0.10613249,0.09316032,0.09561962,0.07952592,0.0820912,0.07715616,0.07627323,0.07999083,0.08163242,0.07951275,0.11093009,0.0002058,0.08251627,0.0808048,0.07138818,0.0542424,0.00223503,0.04953929,0.08539003,0.09294165,0.09813858,0.08664328,0.1431982,0.07250915,0.06820721,0.07574165,0.11905016,0.15467242,0.1866544,0.0658122,0.13616973,0.09985977,0.09408407,0.06491896,0.04841942,0.06258618,0.09782018,0.07120239,0.09110406,0.08823863,0.04480255,0.05118719,0.05293293,0.09033958,0.12123724,0.05504624,0.05489566,0.03245757,0.01720696,0.07069614,0.07112456,0.09853518,0.05145937,0.10638783,0.11008087,0.10902461,0.0467602,0.10062037,0.09942887,0.06293558
0.06858538,0.08158058,0.06724916,0.09128087,0.14304423,0.02793112,0.09547704,0.05909554,0.04080705,0.13882714,0.09740211,0.10050627,0.07737609,0.08862827,0.10379035,0.08883242,0.10889125,0.10233352,0.09574333,0.07191556,0.07429581,0.07113013,0.07174526,0.08076307,0.08387892,0.07775776,0.11453053,0.00026297,0.08138978,0.08407908,0.06759475,0.05399174,0.00211616,0.05341946,0.08737416,0.09940116,0.10269485,0.08768669,0.1448639,0.07413798,0.06655471,0.07359836,0.12022422,0.14814715,0.18626382,0.0698615,0.13981092,0.10520024,0.10178543,0.06449133,0.04759438,0.06482393,0.09851827,0.07517957,0.09334278,0.09011427,0.04326878,0.05077221,0.05248272,0.09000632,0.12012296,0.0570082,0.05453838,0.04006262,0.01478454,0.06689521,0.07379971,0.09485241,0.0509149,0.10943719,0.11303743,0.10816941,0.04727102,0.10858603,0.1020446,0.06337328
0.07281037,0.08046958,0.06824504,0.09008509,0.14120119,0.02472447,0.09127011,0.06171387,0.04103267,0.13445942,0.09722539,0.09941621,0.0807375,0.08869348,0.10325364,0.09067592,0.10782934,0.09689433,0.09782021,0.07981492,0.07793489,0.07359215,0.07729729,0.08019904,0.07985761,0.07780556,0.11414333,0.00031943,0.08699651,0.08623167,0.0751604,0.05683763,0.00247171,0.05354871,0.08754671,0.09707058,0.1024924,0.08921237,0.1423079,0.07834586,0.0732928,0.07692909,0.12351126,0.149011,0.18979055,0.07022998,0.13223863,0.10624188,0.099999,0.06900865,0.05066362,0.06730105,0.10502902,0.07284384,0.10020996,0.09109909,0.04234651,0.04970121,0.0534587,0.09487632,0.12447823,0.06032592,0.05681456,0.03912889,0.01790735,0.07048167,0.07491803,0.09808304,0.0539851,0.11120637,0.11452188,0.11276756,0.05190807,0.10172316,0.10917236,0.06442417
0.07522418,0.07956508,0.06540315,0.08552528,0.13790891,0.02552729,0.09299375,0.05616673,0.0368424,0.13179955,0.09327967,0.09451868,0.0741137,0.08689064,0.09991892,0.0846524,0.11287143,0.10005762,0.10140344,0.07921057,0.07317317,0.06973084,0.07234991,0.07180665,0.07226225,0.07063463,0.11170707,0.00023447,0.08219463,0.08043042,0.07080981,0.05365702,0.00266746,0.05233233,0.09027984,0.09704896,0.09959896,0.08755219,0.13937902,0.07676307,0.06317854,0.07877377,0.11516427,0.1466544,0.18527503,0.07135366,0.13298489,0.10004355,0.09820985,0.06493172,0.05018122,0.0648104,0.10494469,0.0726563,0.09785224,0.08251226,0.04325269,0.04931331,0.05177929,0.0895401,0.11605581,0.05391147,0.05271647,0.03597534,0.01694614,0.06805329,0.07442338,0.09562538,0.05642001,0.10274991,0.10929265,0.10912268,0.04986887,0.10735166,0.09547143,0.0644112
0.07426938,0.08036027,0.06801105,0.09142226,0.14593137,0.02895671,0.09953873,0.05660216,0.03554655,0.13802578,0.09539439,0.100492,0.08511067,0.08543019,0.10003604,0.09094771,0.11214218,0.10191708,0.10783559,0.07844529,0.07856412,0.07390991,0.07544319,0.07809666,0.07718663,0.07476475,0.1125909,0.00024399,0.08841818,0.08738514,0.07474899,0.05750029,0.00256733,0.05609974,0.09567792,0.10164709,0.10118515,0.0897065,0.14178515,0.07244348,0.07063379,0.07426866,0.12172483,0.15166767,0.18462779,0.06720031,0.13876693,0.10155159,0.09565341,0.06991102,0.05383367,0.06748973,0.10945921,0.07392448,0.10588948,0.09079639,0.04166166,0.04517522,0.04781866,0.09551422,0.11968605,0.05750902,0.05718775,0.03684676,0.0197929,0.07155555,0.07877749,0.09587187,0.05618018,0.1081646,0.114252,0.11533084,0.0488108,0.10596196,0.10479243,0.0639399
0.07434551,0.08189629,0.06850161,0.09645389,0.14318694,0.02273913,0.09781573,0.05783759,0.04098337,0.13751823,0.0944615,0.09839616,0.08069814,0.08897609,0.09566526,0.09220404,0.10624776,0.09702979,0.10095211,0.07896472,0.07833289,0.07337493,0.07630301,0.07378242,0.07564749,0.07348347,0.1106569,0.0002058,0.08650695,0.08937208,0.07434425,0.05820925,0.00257529,0.05557558,0.09562121,0.1043389,0.10176407,0.09195095,0.15106531,0.07509589,0.06851568,0.07691667,0.11620972,0.15036573,0.18765401,0.06952271,0.13455414,0.10462381,0.09580331,0.06519999,0.04990389,0.06475234,0.10723439,0.07513269,0.10178153,0.09689921,0.04828472,0.05029004,0.05381941,0.09357257,0.12020737,0.05530587,0.05402193,0.03276427,0.01924956,0.07203059,0.0733077,0.09991671,0.05410286,0.10843635,0.11250815,0.11515186,0.05029004,0.09835211,0.1033411,0.06526365
0.07126101,0.07817001,0.06356916,0.08487687,0.14230061,0.02494991,0.09862807,0.05561946,0.03899816,0.13599499,0.09072496,0.10051968,0.07827803,0.08350261,0.09421465,0.0893405,0.10761365,0.09519879,0.09875139,0.07844924,0.07473149,0.07136512,0.07471182,0.08305937,0.08304864,0.0780579,0.10909594,0.00032877,0.08520276,0.08672512,0.07227002,0.05588132,0.00279318,0.05433477,0.08825601,0.09798583,0.09935872,0.08775271,0.1432983,0.07815459,0.06588267,0.07884924,0.11866731,0.14937697,0.19011002,0.07277694,0.13246926,0.09786887,0.09525125,0.06143243,0.04717092,0.0624599,0.10766277,0.0690914,0.10288648,0.0839935,0.04066217,0.04502707,0.04763282,0.09345625,0.11588324,0.05335235,0.05229325,0.03263263,0.01762466,0.07051387,0.07297088,0.09262619,0.0524034,0.10737854,0.11334871,0.11060517,0.05224984,0.10527927,0.10361285,0.06084003
0.06779275,0.07827947,0.06112669,0.08573204,0.14422502,0.01776781,0.09214125,0.05536487,0.0373429,0.12911007,0.09134779,0.09595495,0.07587904,0.08406082,0.09463575,0.08568068,0.10080156,0.09108244,0.09142301,0.07333798,0.07474975,0.07005885,0.07129786,0.07230795,0.0753937,0.07411011,0.11089769,0.00028187,0.08018963,0.08489974,0.06820732,0.0517439,0.00220877,0.0522086,0.08700459,0.10039719,0.09375792,0.08214551,0.1411099,0.07038918,0.06807908,0.07323688,0.11216993,0.15034009,0.18676315,0.07218014,0.13773257,0.10160111,0.09543379,0.06175199,0.045764,0.06177902,0.09712688,0.07050507,0.09227346,0.08914691,0.04130009,0.0455399,0.04792148,0.0882402,0.11799358,0.05451691,0.05338818,0.03187627,0.01763407,0.06706607,0.07567067,0.09227852,0.05322266,0.10350987,0.10549974,0.1026026,0.04664984,0.10340657,0.09539515,0.06236781
0.07553529,0.0784975,0.07172251,0.09552929,0.14361866,0.02919198,0.09503147,0.06055374,0.03899499,0.13665945,0.09780116,0.09696608,0.08803988,0.08763179,0.10218858,0.09382983,0.11158349,0.10658089,0.10291792,0.08062261,0.08254285,0.07801706,0.07953469,0.08252216,0.08162418,0.08029886,0.12133845,0.00021538,0.0843584,0.08462133,0.07622421,0.05748227,0.00209184,0.05445565,0.09347787,0.09934365,0.10429193,0.09076192,0.14694194,0.07459183,0.07265021,0.07681881,0.12459624,0.14863855,0.18933909,0.07594859,0.1408613,0.10656856,0.10165044,0.06813069,0.05069053,0.06512263,0.10595515,0.07644745,0.103009,0.09493137,0.04708725,0.05152824,0.0549572,0.09867987,0.12471427,0.05646918,0.05574526,0.03625104,0.01820396,0.07274794,0.07147186,0.09782679,0.05481926,0.11425336,0.11806606,0.11590966,0.04786137,0.10229268,0.10325926,0.06972873
0.06818162,0.07569545,0.06362426,0.0885045,0.14622779,0.02422438,0.08806325,0.0523947,0.03706571,0.13351703,0.08898778,0.10055695,0.07153865,0.08306242,0.09057456,0.08359015,0.10137088,0.09037161,0.09515891,0.07420051,0.06846045,0.06272048,0.06534309,0.07392492,0.07398678,0.07062246,0.10370771,0.0002058,0.08192351,0.08185505,0.07144455,0.0533885,0.00221196,0.05125404,0.08319584,0.09418042,0.09908533,0.08620419,0.14009045,0.06872111,0.07497397,0.07140331,0.11295286,0.14977953,0.18511486,0.06254726,0.13741741,0.10282257,0.09433433,0.0674561,0.04958718,0.0640621,0.10064929,0.07025025,0.09747648,0.09174759,0.03982847,0.04445364,0.04590591,0.08486182,0.1165956,0.05577809,0.05156828,0.03447383,0.01614566,0.06969328,0.06832423,0.09190086,0.04965885,0.0981069,0.1051962,0.10483407,0.04596741,0.09914025,0.10085201,0.05949005
0.07347984,0.08065785,0.06547648,0.09216316,0.14675266,0.0253093,0.09550154,0.06038013,0.03782386,0.13796427,0.09973477,0.09802922,0.08067458,0.09108452,0.10323459,0.09131015,0.10954954,0.10146538,0.10653754,0.08256295,0.07874465,0.07488079,0.07731803,0.07999099,0.08457013,0.08161425,0.12154105,0.00025349,0.08776015,0.08841658,0.07357293,0.05683282,0.00246157,0.05576808,0.08999063,0.10299899,0.09896616,0.08572076,0.148639,0.07383663,0.07317041,0.07655512,0.12463575,0.1497007,0.19168888,0.0706894,0.13328479,0.10486437,0.09997001,0.06996972,0.05268644,0.06679015,0.11080024,0.07873998,0.10972669,0.09136912,0.04649766,0.05162667,0.05504605,0.0969355,0.12332232,0.05606437,0.05565196,0.03351262,0.01759836,0.0704565,0.07568319,0.09789164,0.05904175,0.11656713,0.12190742,0.11832729,0.04978579,0.10201577,0.10651771,0.06545745
